txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
ee450b402ba146fb1b9e3826abe5c1e2cf69d5b9f17e37f854036f95c354dfa0,"[""bc1q603szws3vnxqjjqasshgmfgr83f57gympllxr55"", ""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh""]","[""1mPuJbRZ4x6mdG5EZAQgU2HHr5EGnboC7E""]","[0.77402852, 0.77402852]",[1.54769322],0.00036383,P2TR
16ed438253455c0445c9aa81abb257d5c0ad5b9c4cb2011856dd769806cc4330,"[""1hSe33qLJxZ8d2sagvPcJFSMhtpwvEfDDH""]","[""3Nmv63jE4mJeBGdndiQFcmjGDui2hsjsYj""]",[0.54623369],[0.2491451],0.0001,P2PKH
318c1152f1a8bbe32c0f41571ecef7f8cc066b0da8d713574f06bdbe88d618d2,"[""bc1qax9tms0hydyrf4n3kkl6muk5jv37ttzypxdsvgr""]","[""1z71YQy4SmnaGq2pXW2hJxigv8WJh263Xy""]",[0.07205435],[0.63806328],0.0001,P2PKH
c71f6b270b6c2ffbdb87ef03b4197b49d71ecb400d776b8d424810452a26d77d,"[""1iPHFgBkzj98TUC5tWxxQJUvSDMEoLKdo8""]","[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]",[0.44182232],[0.44166313],0.00015919,P2SH
6496333d0417e96a489eb2bc5ba2f7eaaec0e323a5fb62b63b5ba952946c21fd,"[""bc1qql572hh7jxp52pz7vv97mzm9cfc5r0def4y46s0""]","[""3GW8kwTa1LEkaiwfqEJfpa9Nj7WCnT9RQ6"", ""bc1qql572hh7jxp52pz7vv97mzm9cfc5r0def4y46s0""]",[3.5366732],"[1.76387285, 1.76387285]",0.0089275,P2TR
ced53e76cb96a3baaf6595efc0068bf94640982c42870966ec3f1d4d12a1bf58,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""1afzWKL1t4eHN3hbAcyzm25vcih9MTAHEL""]",[0.37386047],[0.17056846],0.0001,P2PKH
f9ddf6e3bae7d3a5dc4c134b64687c5b505e496e79da047dc690c8e773e7f7cd,"[""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL"", ""bc1q84zaj0jw3697zr6cv04z6uu5qyy3vjx42jaf7dl"", ""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e""]","[""1GuQddsAJNHLaUg64k1az6X1bzmwULRNtz"", ""bc1q84zaj0jw3697zr6cv04z6uu5qyy3vjx42jaf7dl""]","[1.25087727, 1.25087727, 1.25087727]","[1.87157183, 1.87157183]",0.00948816,P2WPKH
4e1e7f0a3915db40cf1b1a0d87f72513bc43a62c72e30a1342a4dfee447b2418,"[""bc1qh7rteq9qaspdqn7wq7hr8qw5d5se242ljjr2f6w""]","[""3HNo7ueJGH95UGaHZUHm5ZiBdJE7NA7yQk""]",[0.64526454],[0.18190112],0.0001,P2PKH
3088a7fbf74a30e8235c264295522930dcecb0748a38f1d846ea5732f0905145,"[""bc1qce8qqd8e6kq3k70pgm40nqful57h6p0y5j9wgrx""]","[""bc1q462yu4fg3dwnjpwyk0gdq2crswa8d3x8yx3csyt""]",[0.89305545],[0.48088503],0.0001,P2PKH
43f93433252e60fc961821dd41fbe5be6582d1e4f8603556a83d9027ecabbe0e,"[""1diDYL98g26g1RBmBH9xV5b9coVprLGLu4""]","[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]",[0.44814484],[0.4480463],9.854e-05,P2SH
f6f6f97be1af16f7176d9448762122fb57d05cdbca345024a5164131841b7347,"[""bc1qrlve27cxsspy20wns2n9lhf263kf6t4ljehkq07"", ""bc1qd7u6ahx9lwu0zvw8jpfn64fqrygtvpp3tfvw36n""]","[""1kYv6bPqrnRkJT6yaNRDQHHhWPzjxmiTa2""]","[1.77088833, 1.77088833]",[3.53118515],0.0105915,P2WPKH
d9d47b53fd3b4051970b65a8f00407a107a3452b868372c2f715869420c96f01,"[""bc1qhsc6zl5w4tuc597dapry92kt7umg53yf3s97y4h"", ""bc1q2apmz7cgxjnqu35f8evwk9dw2ym2ltvcsr8rwyp""]","[""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3""]","[0.50577172, 0.50577172]",[1.00719959],0.00434385,P2WSH
8b8cc015da0f867bd7802f55103aadf4b01b7143f07a601f525cff6ce875d507,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""1Liqq5qi2nxL5KF57wcuxpQq9QnohGvkzc""]",[0.47542533],[0.86261173],0.0001,P2PKH
a54b01a995d5271277177aac98353ffd15c4755777747659eb12d6f50b2384f4,"[""3VoBdKGuEetCniXDRkBpL391SAFtdxhPsf""]","[""1WN2dE695CpPmD4mbBA3FYvV37dcux6mVK""]",[0.90500822],[0.70051301],0.0001,P2PKH
5159357febe5cb29aa6e7a1becab48b1338fd76cc69f651306ca96881b917102,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""bc1qjmkj5a2vyv2qv94zze7mw7zj0sjx69egme254n0""]",[0.71894598],[0.20079865],0.0001,P2PKH
a607b2ace3796c48477fc013b792f5fd8e42c342ebdf6211ed8378c6b0ca5645,"[""3yCdy5rDGJaodxiabGZXRM5pWJfKRFWfYt""]","[""bc1qu0zuksue4nrc9lleydldl56gaazvv2gwmensddy"", ""39T8VEw2jqV2BcKJdmfXVUJVWYoY2mzt7T""]",[3.22888178],"[1.61391047, 1.61391047]",0.00106083,P2WPKH
afa1e0e56bcb2b430b02664e563d30e426498909c1ca03b8d2f661b4c8075a01,"[""bc1qf2crlslxpvmrfpmm2urchqc5xxf3c4g9r73r33g"", ""bc1qej9fu3pqupvzvku5kwt2xcezacjzekrf5c07yug""]","[""bc1qgzdh32kc59w5qxfjr8kc5ynd7wmy9j2fztvv6jq"", ""3qjokwD7DGQs4Xh7YUFHn9UNJeu3jo4vfF"", ""bc1q23x4eutlgql56jvnmck2pd08w7xfrecawq0sxah""]","[1.92012947, 1.92012947]","[1.27390694, 1.27390694, 1.27390694]",0.01853813,P2SH
1f0754ab0b8dfb73029e2349b7e4f79c406729bc7d974ea00afcd5a73a393880,"[""35zMoh7DzCvoFUrLak3gqFgbkNnWLRysgv""]","[""3Q3ToX1moL8WTwzjcQNxRbcF1hTressS3r""]",[0.31440048],[0.45501065],0.0001,P2PKH
db969ece64d1f9bd84ce815f98ef21f5de079f6d805d49f43819cf8beabc06f9,"[""1LX7Ca6WoTWT4ToiPpka3L4zw5w2QmmyeR""]","[""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x"", ""1g8xyAetUekHH4meEjr3vRqw3qnBksH3Jb""]",[3.65191979],"[1.81789727, 1.81789727]",0.01612524,P2TR
0d773e2c2ff1d5e61dcb77701ac6b682e48194e56aa3bde44c6d33a3d11d6282,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""3H6G3PshZKo88EU9GjyvP6B6DsNqnVKQW1""]",[0.39062082],[0.55359936],0.0001,P2PKH
5fdf74693b5aa570d7b724742944a5b2d50119b9389c19a342ac6709156dc8b5,"[""bc1q9f96nm70xv35d0kw9je8p8fcjc0sjg3l3ccwxdh"", ""bc1qcflwt6wlc8ejtk59yxxptg32kfgml4r7ealmym8""]","[""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh""]","[1.11304356, 1.11304356]",[2.21907895],0.00700818,P2TR
c57c33ea9ed741c70bc0fb776b0f5a613b31aca4e5f216946ca016f35c4fe2d6,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""3bs9pAF5LV81hqXLkRRghxGBnViBCeEVFu""]",[0.19110835],[0.90630215],0.0001,P2PKH
6ac3a9d10a6f0519dd7534e59402963ac1a4a25fbff8d8923a2a07b25126a79b,"[""bc1qvt5jsphjfvry3gdn7242gcw8l2wnqk5q0u4dukc"", ""342du2Za6me8ZSrWn9YAFxxZ3pxdeA4vGF""]","[""3wAmxmkMidN4PRFUvMh2f9cw9FafA76iPh"", ""342du2Za6me8ZSrWn9YAFxxZ3pxdeA4vGF""]","[0.7839956, 0.7839956]","[0.78344766, 0.78344766]",0.00109589,P2WPKH
d778ee6e1e6db7ba60a445ef69f6d445c4d7f9f4146260d06842b2913683a8f9,"[""1A8FofBrxV2r5bsuQNf6wj97jwXqxwFtE8""]","[""3yCdy5rDGJaodxiabGZXRM5pWJfKRFWfYt"", ""1A8FofBrxV2r5bsuQNf6wj97jwXqxwFtE8""]",[3.13305895],"[1.56333721, 1.56333721]",0.00638453,P2WSH
63a2533facfbef8507328f6ac8baa1dde3f269ccddd84826b0b66a0f8ffc5121,"[""bc1qrckxnklxyz9kle7l4k3ff9kk9t8le80tjwlyuzv""]","[""bc1qlk4vusgpxkgw7z44atrfuvlsku0nzx73kpaf0hq"", ""bc1qrckxnklxyz9kle7l4k3ff9kk9t8le80tjwlyuzv""]",[4.99289635],"[2.48551785, 2.48551785]",0.02186065,P2WSH
598480257b1c3feec0ad61ac3ac7451c5279263fdef235795837afcb48840653,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""3D8M2DqbWJnp19Rf3aeDcVVc1eBaL69qNi""]",[0.01554156],[0.0154771],6.446e-05,P2WPKH
fbf8614cbad07b85ab8a66c3703eb0cd6fce3a1da985d5cf53e592e49f042bc7,"[""1hSe33qLJxZ8d2sagvPcJFSMhtpwvEfDDH""]","[""1sDXhveNC7HttZY6VG6Ko2NRWrEP4QxQzB""]",[0.22919638],[0.87654169],0.0001,P2PKH
5916b79ca0a6599ee8db5dd5381ab3dbda8b293dd71c88376e328e100e776c83,"[""1V1Mq38snWxZxi9jSvH2wFgPQutvbBSso9""]","[""3RQeY955vyAKbmeeJSxEFv7c4ffB181VMW"", ""bc1qgthmhru2dsgl50spm99cu4rhqmqpta97pek588a"", ""1V1Mq38snWxZxi9jSvH2wFgPQutvbBSso9""]",[1.48318566],"[0.49216318, 0.49216318, 0.49216318]",0.00669612,P2WSH
dab01b99b9cb6b8c1f3f5447a4665a08acb74debdead7b5e8a169c17c9fbc38c,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""1VD84hmmwGcpxu2tPGD88HnbJmQKH9aqAq""]",[0.01631636],[0.01623381],8.255e-05,P2WPKH
739646b9c45be25cd40f66bb78e53bf71702979a37fe858499e0ba6d1f34eb83,"[""3mVijTjM9YBtzxXq5p318d49DT4dwuf1XQ""]","[""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]",[3.72465586],[3.71093744],0.01371842,P2WSH
174cd09c0ed26785520843e36fed21c0a7241ad91b39b7714d827496d7b276c8,"[""3JxNp8srPuPyF6pEDtvdtmQ2spwUQqispp"", ""3qjokwD7DGQs4Xh7YUFHn9UNJeu3jo4vfF""]","[""342du2Za6me8ZSrWn9YAFxxZ3pxdeA4vGF"", ""bc1qgzdh32kc59w5qxfjr8kc5ynd7wmy9j2fztvv6jq""]","[2.03993115, 2.03993115]","[2.03000697, 2.03000697]",0.01984837,P2TR
d853aa164a2bfca1d9c60e17fa9bf48eb6b019434e77426beafd65af0788d852,"[""1USNXbXPGVRSwVyp98i8hs7DUkwNxbQ8a3"", ""bc1qd8v37uh5mkjek3r3xnjpjx0ura9qe8kuwenvpmq""]","[""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL"", ""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e""]","[1.23628844, 1.23628844]","[1.23243626, 1.23243626]",0.00770437,P2SH
2b9cce661a41c9a4017b19106a0fe65ae30bef27dffd5235e8d1ca34a7aea515,"[""36MMMfFebu4JL2KTsZuGhbzNPao6gLWmLc""]","[""3QLJo9btWqYKjZDDigv8iyBYdimZawigtX""]",[1.2975111],[1.29458647],0.00292463,P2PKH
ec48fbaab38ca50f7360c7324dffafa6e0c43d76d4eee635277fb3b6f06db7e6,"[""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e"", ""bc1q84zaj0jw3697zr6cv04z6uu5qyy3vjx42jaf7dl"", ""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL""]","[""19kREoQQTroM291ow5KyA4mfeu4difXJQg""]","[1.25561415, 1.25561415, 1.25561415]",[3.75205102],0.01479143,P2SH
34da8d2b3751e889164399b45858c810b4f6f2fcb0f29b33888ad1e592860b4b,"[""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]","[""3evMqnPprRBcSPfh6h3tAtYf4juuQm8NkW"", ""3XArQA7YU4xs8CSiUcwbWgG194QoXusTaj""]",[3.4342094],"[1.71324832, 1.71324832]",0.00771276,P2WSH
71efd2bf671a3767f6d9a2dbe3f7f29569bd052336b294c2ff1cdb421eb8fb69,"[""1z8E3kX1ufgseCToaym9x2csiDRuRPZjJF""]","[""1FHFwPSGT2YHjZ6j6Q9wqA186MK2cocyRj""]",[1.56838904],[0.33212118],0.0001,P2PKH
b3795ef1658b2e83299c7a68c4abb00137f2197bdc3fc6f10b3ae25de0f3a983,"[""bc1q4wqy2k4kkhgrp28al77nhpgnfvt73jgsauy2syr"", ""1yVyHMRuGqvWSAjVxZvdSB4BUAU7tVSzZT"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx""]","[""1C298fZDhmAck7px72KgxQi5hd6mrb8znM"", ""3f4e1RVSNtT9BXecvmTpbKFwHTkafLVKVM"", ""bc1q4wqy2k4kkhgrp28al77nhpgnfvt73jgsauy2syr""]","[0.25142187, 0.25142187, 0.25142187]","[0.25100682, 0.25100682, 0.25100682]",0.00124514,P2SH
c21c82d2f3b1a8885245475d5489f5f2e7bae8a6acba7dd58b6cf5f9e29d5b06,"[""1Katb9a1y3Um2XUopTEZ1jx8Je6UJhrk2T"", ""1sQnNTdr5tL2RGwYon5tj4wgt7NcNBZ4iC""]","[""1Ukx5doK4LnUWUjRxoH3vkjZ4UA3zodH5W"", ""bc1qu4lyyemukanwd6v8dq0hkgajpp0tj7zhsmcgssn""]","[1.67757504, 1.67757504]","[1.67627316, 1.67627316]",0.00260377,P2WPKH
0fd17b9b32271c25c0512cfcdbc2fbe4aa74de5bfbfb4f6164d83698eb383de1,"[""bc1q6pkel2ge35pugww2g5w02jz6m346hwzj2n3fsnk""]","[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]",[0.44280331],[0.44269256],0.00011075,P2SH
14e4d2b5dad218f7ea2ce549ac77d2b9c05958f1bebf5b551e1261288ae65a40,"[""3nEifYPXVYcKe7X4q8sCV6aqfXhFNc5vDV"", ""bc1q29lwt2l2tcdhnjxcag7wvhlnslff8mq6kg33ayp""]","[""bc1q55alxk9vdgzt7rkdaw4rkxmef0ymnlf4ddyfgna""]","[1.35394393, 1.35394393]",[2.69471118],0.01317668,P2WPKH
c73bc370e7f257a418c0998c38a66df7120e04f749c82176bdd3cff0eb745a12,"[""bc1qhtr8znnnl25ew83v9jvcf8zgveyvtz7wcrzd3sr""]","[""bc1qr6prwrgkx4qdrsnkdusnfe0nc6ltd93ak08qzrj"", ""bc1qvrs46t5nfrzl5mgkufycueen44h5lgdvpkjxh83"", ""bc1qhtr8znnnl25ew83v9jvcf8zgveyvtz7wcrzd3sr""]",[4.42752518],"[1.47193666, 1.47193666, 1.47193666]",0.0117152,P2WSH
3032942e1c438bd377f58f87b2ef2f8f52a65b903de1a228502d4db8c54d154f,"[""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]","[""1SBitXS3dXff6hSb3NCFuC121pg4x6qfi3""]",[1.33611383],[1.33032648],0.00578735,P2WSH
66ec67c5c3169fb69f37916719761bd6a24ea841dcafb6c8f7f850b8224dc91b,"[""bc1q84zaj0jw3697zr6cv04z6uu5qyy3vjx42jaf7dl"", ""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e"", ""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL""]","[""bc1qgthmhru2dsgl50spm99cu4rhqmqpta97pek588a"", ""1x1frj7XEV4zi6vuXhNy568p5ZSxEGKohj"", ""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL""]","[0.65837877, 0.65837877, 0.65837877]","[0.65545594, 0.65545594, 0.65545594]",0.0087685,P2SH
3cebc474e46e01de4b281d1584ea64833c5a6e851e7222f5cbbff4035e273f64,"[""3Na8tV1ZppetxShFpLMDYhUYY11hcRUTsz""]","[""19cWTvY9Xo8o9QiikFS1CVew2PiY1ChxQJ""]",[0.99670509],[1.75289579],0.0001,P2PKH
6d14b3f56d626558101b89d46298d3c4b5e38895638e1208268bdd31f3eab6a1,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""1yUWVJRcEn5vVc7z8aHF9Ms5EvD3bSfPQF""]",[0.01857262],[0.01853091],4.171e-05,P2WPKH
18addb69047d236840d1ac44496d5a7ee6722f0f717a16bd562a97b5ce9b9497,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""bc1q9we4zwxz9p6t9wng654k8wv3wkj8s4jgnem7ws0""]",[0.54807708],[0.58453694],0.0001,P2PKH
56f1f9ee5558fe5122e2c99a0363f802ba246f9f384b21f489700d674d5e00f0,"[""3Zbns1RnjZzFXgAGG9AHJnMwiVcT81PqPs""]","[""3f4e1RVSNtT9BXecvmTpbKFwHTkafLVKVM"", ""3Zbns1RnjZzFXgAGG9AHJnMwiVcT81PqPs""]",[4.6203787],"[2.29914723, 2.29914723]",0.02208424,P2WSH
bfc50b1673b335b7f529da6ae55ec1a5b7b52f58e913152adcfaa81ccae19301,"[""1b1i442LWHVYitaFUQ6fMQs4ee4jo7CY9B""]","[""1hc7jdzVgwzHcKXzM8ZXdVBciy12d7rozR"", ""1b1i442LWHVYitaFUQ6fMQs4ee4jo7CY9B""]",[1.88590789],"[0.93953431, 0.93953431]",0.00683926,P2TR
8085b18f20e71512b0d866d700e770e60b8df899109cbb996ca69dbc7bd41c9f,"[""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x""]","[""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x"", ""3NZeLoy6AsVF9cUiZEmFKL9KZQ1hkoYKeK"", ""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x""]",[1.13918372],"[0.37901599, 0.37901599, 0.37901599]",0.00213574,P2SH
518ffc69fdab3f7ec563cedc3d56e22f946f30e78a2a4728246363e385162bf4,"[""1hSe33qLJxZ8d2sagvPcJFSMhtpwvEfDDH""]","[""1C18y6Vt627e378DD6xdeT2FKbMqG2afrv""]",[0.91984474],[0.36169254],0.0001,P2PKH
7282595f0ce7add1f8cce9421280c0712b2f7ae0a4845205ec7d269c700ed891,"[""3SbvYESFG3pWcWPk4EWabgHoxAvJsMXbB7""]","[""3pDocL6KoQeCHwdna1ZZNmbPfo4ufYqanF""]",[0.77438986],[0.63384312],0.0001,P2PKH
14fb7d3e3971f8edf50f0c92a4eb3993f5d65ccf5c54fc3ce7c7ec6de1d9de70,"[""3daiPbJWRn7esYsRtRpQjKKFxgU65SkN84""]","[""bc1qhxd7an4rus42k3x4vh9jv6fxen2w4se7h4f4nz7"", ""bc1q6udaw9mwc6gc08wk82uzyvyxd2wp6vc7quj07fv""]",[4.97032559],"[2.47939264, 2.47939264]",0.01154031,P2TR
8bf4ead0d7f897751e0ce421b4421c4a40b2748dddce2ab7f5a5ac1fc624b026,"[""3rgAgALTxfR2ytAm1MU1sU32gHEWkm6oLV""]","[""1A8FofBrxV2r5bsuQNf6wj97jwXqxwFtE8""]",[4.53936515],[4.52778532],0.01157983,P2WPKH
abbdf01e1c974c18562888d799ec43ba2303e94e1c714b4967743551cca813d9,"[""1hSe33qLJxZ8d2sagvPcJFSMhtpwvEfDDH""]","[""1GDzqrUSb2fWMqNFfqVs3zoD2u7KQaSejM""]",[0.60819343],[0.39479529],0.0001,P2PKH
d65fd5a38c0c6e41336c171a0e873ee70086ca7d5e9ac7cc94fc732c34f85024,"[""1fhg5dXFTGvgDKm4poQ4uZiDVte99kYkRa"", ""3DzW637dnR4PzXyr1igYGe7STxsGWBusJe""]","[""1gf339rD8ZbHjRYGeATwgw9CdGdeiZeWAp"", ""1yuBbBZo88CAZr3yWNYRw1JwXnfSahXzMY""]","[2.42397454, 2.42397454]","[2.41349367, 2.41349367]",0.02096172,P2PKH
c4d3b905f2d0870e5ff446ba891a922875ae5801d5b9b1b528e03de5a6b4fe0d,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""bc1qyqg2yxljfqzh3we8urr846722cwycsy6edrk473""]",[0.00404801],[0.00396487],8.314e-05,P2WPKH
0e67a7fc7b5804d169f48a2cb512ed6d79f45f443012264b003d7e87b0b199a2,"[""bc1qgzdh32kc59w5qxfjr8kc5ynd7wmy9j2fztvv6jq""]","[""3qjokwD7DGQs4Xh7YUFHn9UNJeu3jo4vfF"", ""3JxNp8srPuPyF6pEDtvdtmQ2spwUQqispp"", ""3qjokwD7DGQs4Xh7YUFHn9UNJeu3jo4vfF""]",[2.75658416],"[0.91670237, 0.91670237, 0.91670237]",0.00647704,P2TR
cb135f37481220ceab002b9f7531a3b04407e875b1cb2f972cf49635b81431da,"[""bc1q84zaj0jw3697zr6cv04z6uu5qyy3vjx42jaf7dl"", ""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e""]","[""bc1q6l0d2r9d04vcpzgrcm6qmwpsn0wpgyfu0q5ekfq"", ""bc1q84zaj0jw3697zr6cv04z6uu5qyy3vjx42jaf7dl""]","[2.39377574, 2.39377574]","[2.39334363, 2.39334363]",0.00086422,P2PKH
a8868a4f1a8e5a2f66f17e7aa203957907a928cf1ceb97b0bbd62a32f4cd5b51,"[""1gPpW4X3LJdP1JoDQSTjaftRB7LzEaghyY""]","[""3hCh4aYHQzEv2e6TqkS7BhsAuqDDupk6er""]",[0.3803709],[0.53389425],0.0001,P2PKH
bb8148261b12411667fa73d09c0dee5403a909a3c9103cfbb32047505928db19,"[""1Ufe9ptc1wWUVAkKLHWYNp5Sa6VKyk2Q3Y"", ""bc1qme5erkp79dje49vtq46lyardpg2k4cjjl42skr4""]","[""bc1qxt97aan0rtle88jzh6l3y479sn7ackkv4tuw8zq"", ""1nxdtZeTLppqLmbiNT6f1MdoYN7uVpkQFC""]","[1.38908736, 1.38908736]","[1.38770865, 1.38770865]",0.00275742,P2PKH
9852462ba28354e4ee3a0105ee8817e806b17e93a184f40f2b251e40521f5c73,"[""1po2Prmvb9jFTTNc58U9B1WjVvwyNVebQ3"", ""bc1q02njv58jl8nufhcnptfyxpan7h2g5csl5fqm283"", ""bc1qlek8ms95z07pl7y93exsdw9xdnfj7xm07tv0dnd""]","[""3XArQA7YU4xs8CSiUcwbWgG194QoXusTaj"", ""3evMqnPprRBcSPfh6h3tAtYf4juuQm8NkW"", ""bc1q02njv58jl8nufhcnptfyxpan7h2g5csl5fqm283""]","[0.5219817, 0.5219817, 0.5219817]","[0.5196127, 0.5196127, 0.5196127]",0.007107,P2SH
4544cd81d8af6fe1108066e1222db6db91fd03fe9554654dbb498d7f34eff0ce,"[""1FMD6P2VTFZqFjWATsq1KG6vkfvEWeqzYk""]","[""3MKmnStcSbEiu3xMWBqPC3kKUeBH8HYkJf""]",[0.09202256],[0.1969695],0.0001,P2PKH
01960c8ad68cc7f232a74654c85517bf02a60558a51d1b5fa41f4f9b6a751950,"[""3bZ29yzZouaPPx4PULxeJAgBpb2CuPCHXT""]","[""1kah5v7nJ6mSPfUX8PoYx9gvojNxZZ81bY"", ""3XArQA7YU4xs8CSiUcwbWgG194QoXusTaj""]",[1.9862613],"[0.98918408, 0.98918408]",0.00789314,P2PKH
bbddee08caae305785f3a59cf7468a5d6144f08ca4c2776665a565403be6676b,"[""395Nk72CVej6yfy4mhSr2BrcrCRs2McQbq""]","[""3Qcr8mDT27gX12VuG3RFDD2kLYVHhhZdeF""]",[0.73660216],[1.49119599],0.0001,P2PKH
167ea94091d2b1fd7ef7d14ac92ef9f8c9ef3a3d22371d4f6059bc40bdc95360,"[""bc1qgncm6ak5c3nc7f9499svd3yjg2kyy2pan40jte2""]","[""3S3BfntARKPmZVZYUZA4GbNgmH4b8Noamd""]",[3.1051023],[3.09607954],0.00902276,P2SH
a28b233a36696eeed92bc197c6181a84c49e1d144f62b847d6fe4d01aac0c77a,"[""3NHr9HxcAYBBiuoA7zaSNCify9TyX82wmw"", ""17HhVsXdJyY8MSeH4sEweQLeKbhqSJ8nAG"", ""1YejkshkmKuWR4NTWqUXpuTNghytBt6PBx""]","[""bc1qc7q6gjf7pmvqvw8v434pcaac26gcxqhnmeace37""]","[0.41999926, 0.41999926, 0.41999926]",[1.25701962],0.00297817,P2PKH
c5204bd582d77737964d4c2a898ce9d1508bba22a5cf6eb0d5d3673025046646,"[""1kYv6bPqrnRkJT6yaNRDQHHhWPzjxmiTa2""]","[""3Dn5dXCnMxe96FB9m5xdTZagtezKyKSUdo"", ""1kYv6bPqrnRkJT6yaNRDQHHhWPzjxmiTa2""]",[3.83392172],"[1.91198835, 1.91198835]",0.00994502,P2TR
9a5a479fb3b2b34600db65fe61e1d8e7d62c0225ec9c0983b3628d1fd995d55c,"[""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3""]","[""3TFWT5hkPkrQ17vKkV4YFx9pqA26JYP5mg"", ""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3""]",[4.64076486],"[2.3103126, 2.3103126]",0.02013967,P2WPKH
063db374d8e7267aac81459fa49fe1e8978a9600aa4e3deaf5e00c3105ed817f,"[""3ZmkxTTb274dzgEKxW1qF6gp5wUMtGwguV"", ""bc1qcwrs2q4vrtm9gg729ddctvwjl46he3mxeh0qdyu""]","[""bc1qau9dks3ujhcamrje6gxhkq90rcddfd99y0srjxx""]","[0.33180607, 0.33180607]",[0.6625613],0.00105085,P2SH
a1444e5e4a8c885c0db289673e9f18ec253d9209d7f659c1ab65da86481b3f76,"[""1VKZeMtj2NjF3hZYVZYKUsbrAXTpYTnWjt""]","[""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3""]",[0.38612953],[0.38427796],0.00185157,P2WPKH
7013e39c1a1bd2c046ff98de1ac5a9039091e7423f23d7a002777e860f397713,"[""1cBXbg9fJpM7vfwpi51w9fKPinU4axH6zB""]","[""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh"", ""bc1q603szws3vnxqjjqasshgmfgr83f57gympllxr55"", ""1cBXbg9fJpM7vfwpi51w9fKPinU4axH6zB""]",[3.82320006],"[1.26923329, 1.26923329, 1.26923329]",0.01550018,P2SH
cba3f31fb57884745762d3378eb63078efb2edb65efe0c1289036c630ef425df,"[""bc1qqyt3d5vkmdt4ava2z9psy9yf5asuygjpte52t2e""]","[""39rdocWAixEWA1iLHUVG6Q5rSq8uA8wk7Z""]",[0.33451162],[0.27620465],0.0001,P2PKH
081de5b4760014784fb491236a16ae644097cb3e5fd6955880adf29130d2aee7,"[""3oX29fCkAHFqhJk2p6sjskZEnoHfvPxyKZ""]","[""34YryKNgoXbDPYT9wqVTb9fohbJz8zhUqV"", ""bc1qnzdaalmuhfxysjmsyef43m9wr48xc4zdk9auc8g"", ""3oX29fCkAHFqhJk2p6sjskZEnoHfvPxyKZ""]",[3.07929536],"[1.02324732, 1.02324732, 1.02324732]",0.00955341,P2TR
d03403fe7bdd615655c187f318de5464e338f8affddb5ae4664b50c82d9dcad4,"[""3cvHCZKkRSfN54V29r19oUCfDkAjfTipAj""]","[""bc1qwhvgjgwzt5hgwg2p5gc80nqh4hn28n2qw6gmp7s""]",[0.38085152],[0.53677479],0.0001,P2PKH
