timestamp,txid,src_ip,dst_ip,geo_country
2025-09-13T05:44:50.534433,tx_230530232_75604024,131.128.152.229,107.201.24.240,NL
2025-09-13T05:45:50.534433,tx_28359967_3159656,99.240.228.241,186.245.36.105,US
2025-09-13T05:46:50.534433,tx_13778597_62278114,44.28.240.6,53.12.80.85,RU
2025-09-13T05:47:50.534433,tx_76866764_87823625,106.122.24.220,77.172.96.87,RU
2025-09-13T05:48:50.534433,tx_231993295_230444454,230.84.130.118,221.226.114.187,UA
2025-09-13T05:49:50.534433,tx_230459905_230571469,200.80.150.89,203.102.233.189,RU
2025-09-13T05:50:50.534433,tx_230551388_2880930,46.16.123.175,208.32.215.166,UA
2025-09-13T05:51:50.534433,tx_96876090_232403460,162.119.250.81,111.15.61.142,NL
2025-09-13T05:52:50.534433,tx_230659136_230658142,238.179.49.203,99.228.53.1,NL
2025-09-13T05:53:50.534433,tx_20583965_230459261,189.86.49.92,215.166.219.118,UK
2025-09-13T05:54:50.534433,tx_35595859_230431165,98.68.139.210,252.143.30.213,DE
2025-09-13T05:55:50.534433,tx_231178835_232430450,70.68.218.106,117.192.167.127,UA
2025-09-13T05:56:50.534433,tx_230647313_232443618,125.223.196.79,227.153.204.81,NL
2025-09-13T05:57:50.534433,tx_230624668_230518025,37.108.113.144,8.163.46.137,US
2025-09-13T05:58:50.534433,tx_230456618_230531645,96.200.252.195,227.60.141.134,NL
2025-09-13T05:59:50.534433,tx_232006642_232910950,57.163.19.48,150.44.38.227,CN
2025-09-13T06:00:50.534433,tx_232034950_230464782,189.7.212.43,123.32.186.246,RU
2025-09-13T06:01:50.534433,tx_230473474_232655296,183.203.23.7,108.203.152.123,UK
2025-09-13T06:02:50.534433,tx_232377114_230550396,254.234.57.87,109.252.151.148,UA
2025-09-13T06:03:50.534433,tx_231996118_230473483,2.42.156.232,218.9.161.176,RU
2025-09-13T06:04:50.534433,tx_3236253_230658142,239.227.16.224,28.65.105.176,CN
2025-09-13T06:05:50.534433,tx_89273_32120805,39.122.178.68,67.74.48.208,CN
2025-09-13T06:06:50.534433,tx_230333930_232015639,38.70.195.154,88.30.126.88,UK
2025-09-13T06:07:50.534433,tx_232649477_9225546,112.249.210.111,107.163.76.179,UK
2025-09-13T06:08:50.534433,tx_230588228_6198280,143.252.85.240,53.61.168.123,RU
2025-09-13T06:09:50.534433,tx_232354183_67623171,112.190.180.162,240.27.207.186,US
2025-09-13T06:10:50.534433,tx_32209492_232018280,62.221.134.178,19.93.134.202,DE
2025-09-13T06:11:50.534433,tx_7398153_14307861,149.77.171.93,160.136.150.83,DE
2025-09-13T06:12:50.534433,tx_231241751_230523204,163.140.199.165,157.36.128.128,UK
2025-09-13T06:13:50.534433,tx_232344763_45973020,43.137.49.230,101.190.157.102,CN
2025-09-13T06:14:50.534433,tx_230593839_27405707,227.150.106.148,16.61.181.38,DE
2025-09-13T06:15:50.534433,tx_232921766_230543262,96.245.31.164,248.10.112.7,DE
2025-09-13T06:16:50.534433,tx_48055211_230548642,170.244.217.231,64.228.203.133,US
2025-09-13T06:17:50.534433,tx_1913117_232457891,207.78.27.89,250.29.110.202,RU
2025-09-13T06:18:50.534433,tx_230653308_230636180,49.229.217.42,29.109.62.241,UA
2025-09-13T06:19:50.534433,tx_219280737_230418055,184.243.255.230,140.239.65.247,UA
2025-09-13T06:20:50.534433,tx_230649815_51489086,110.227.199.28,72.13.250.172,DE
2025-09-13T06:21:50.534433,tx_232349074_37232678,163.69.213.65,13.10.92.247,US
2025-09-13T06:22:50.534433,tx_230402893_5184380,238.103.85.59,131.65.221.41,US
2025-09-13T06:23:50.534433,tx_230724244_3276131,27.108.225.218,86.42.170.106,UK
2025-09-13T06:24:50.534433,tx_232005857_232013868,143.17.197.86,173.114.74.160,NL
2025-09-13T06:25:50.534433,tx_231995676_230473477,173.153.242.231,157.119.45.76,RU
2025-09-13T06:26:50.534433,tx_230602633_230659456,141.12.83.159,103.60.49.197,NL
2025-09-13T06:27:50.534433,tx_230438474_232444501,121.40.151.178,117.83.40.15,RU
2025-09-13T06:28:50.534433,tx_231997273_230473482,176.115.155.148,44.219.200.24,NL
2025-09-13T06:29:50.534433,tx_3904474_3317903,230.103.148.93,50.248.142.30,US
2025-09-13T06:30:50.534433,tx_61429103_230451730,157.59.144.59,126.245.178.29,RU
2025-09-13T06:31:50.534433,tx_195221360_205336059,215.205.152.57,41.192.240.113,CN
2025-09-13T06:32:50.534433,tx_33313713_232431855,247.118.142.228,119.233.192.83,UA
2025-09-13T06:33:50.534433,tx_232346073_232029206,8.154.96.102,143.52.238.150,CN
2025-09-13T06:34:50.534433,tx_232420342_230624668,244.14.7.52,30.76.31.77,UA
2025-09-13T06:35:50.534433,tx_57134043_232431860,53.223.177.57,111.130.60.75,RU
2025-09-13T06:36:50.534433,tx_75604073_231754090,145.15.53.111,90.153.21.138,RU
2025-09-13T06:37:50.534433,tx_9359039_44322525,80.95.219.177,177.112.234.58,UK
2025-09-13T06:38:50.534433,tx_232383231_232383229,192.251.103.179,82.252.119.226,RU
2025-09-13T06:39:50.534433,tx_230470025_230470020,61.108.119.216,84.100.230.52,US
2025-09-13T06:40:50.534433,tx_230390238_230390236,209.129.46.94,234.153.125.135,CN
2025-09-13T06:41:50.534433,tx_40612971_3381877,76.199.52.97,53.156.2.119,CN
2025-09-13T06:42:50.534433,tx_232658992_33891852,23.166.226.102,55.106.151.143,US
2025-09-13T06:43:50.534433,tx_230527771_230527765,102.61.181.82,189.214.248.64,CN
2025-09-13T06:44:50.534433,tx_230596311_232689970,22.246.245.164,164.94.208.209,RU
2025-09-13T06:45:50.534433,tx_230659124_230658142,35.71.165.10,225.105.56.253,DE
2025-09-13T06:46:50.534433,tx_232432872_2880930,226.253.108.129,97.235.141.202,US
2025-09-13T06:47:50.534433,tx_80044119_87823192,132.226.58.211,168.195.166.184,RU
2025-09-13T06:48:50.534433,tx_117305967_232341448,47.176.78.221,170.182.7.61,US
2025-09-13T06:49:50.534433,tx_5530811_67741979,64.141.35.242,7.104.165.18,US
2025-09-13T06:50:50.534433,tx_231993598_231993739,30.172.249.92,145.92.156.15,RU
2025-09-13T06:51:50.534433,tx_230513474_230513473,112.35.111.8,17.181.220.103,NL
2025-09-13T06:52:50.534433,tx_230336166_3881066,126.8.131.238,155.21.163.37,DE
2025-09-13T06:53:50.534433,tx_232956023_234442934,218.182.122.197,236.243.99.127,UK
2025-09-13T06:54:50.534433,tx_230923479_230445138,122.136.44.240,114.45.249.132,DE
2025-09-13T06:55:50.534433,tx_233599194_232018270,115.56.92.17,125.150.98.205,UA
2025-09-13T06:56:50.534433,tx_43067540_5529846,93.147.83.3,34.184.159.12,NL
2025-09-13T06:57:50.534433,tx_232956030_230683551,20.197.4.141,111.86.236.99,US
2025-09-13T06:58:50.534433,tx_232919592_230531166,37.104.246.158,243.249.199.225,UA
2025-09-13T06:59:50.534433,tx_89273_2718195,245.124.73.210,121.80.85.42,RU
2025-09-13T07:00:50.534433,tx_231994133_10816484,32.227.52.180,172.30.128.82,UA
2025-09-13T07:01:50.534433,tx_3878899_3875041,184.15.229.185,59.217.223.43,UA
2025-09-13T07:02:50.534433,tx_230458967_230458963,223.129.86.113,145.52.235.28,UK
2025-09-13T07:03:50.534433,tx_230437623_230569483,248.144.120.255,122.4.57.24,US
2025-09-13T07:04:50.534433,tx_232353289_232914298,38.78.79.245,243.144.21.114,NL
2025-09-13T07:05:50.534433,tx_232431905_293346,28.54.29.168,80.145.246.126,CN
2025-09-13T07:06:50.534433,tx_4996156_230659440,106.55.99.17,54.199.214.193,UA
2025-09-13T07:07:50.534433,tx_75604016_230530216,90.241.226.247,235.187.187.67,NL
2025-09-13T07:08:50.534433,tx_230437634_232439984,67.217.16.105,253.165.104.234,UK
2025-09-13T07:09:50.534433,tx_12629826_43219810,238.100.178.194,79.131.67.190,US
2025-09-13T07:10:50.534433,tx_230331217_232339043,186.138.74.55,179.56.76.61,NL
2025-09-13T07:11:50.534433,tx_91293757_91798399,90.39.126.26,240.129.193.182,RU
2025-09-13T07:12:50.534433,tx_230330028_230457870,187.93.159.26,207.183.165.193,UK
2025-09-13T07:13:50.534433,tx_232007310_232007305,102.94.91.205,225.194.112.193,DE
2025-09-13T07:14:50.534433,tx_31912944_212689472,180.249.101.52,246.227.210.224,CN
2025-09-13T07:15:50.534433,tx_3399422_3766714,14.141.54.31,212.89.139.101,RU
2025-09-13T07:16:50.534433,tx_230430113_80930493,100.98.150.188,217.61.167.74,NL
2025-09-13T07:17:50.534433,tx_166889342_39617081,255.119.135.128,65.195.39.5,UA
2025-09-13T07:18:50.534433,tx_19146132_230594674,36.239.245.175,251.65.254.44,RU
2025-09-13T07:19:50.534433,tx_230470035_230470027,24.227.115.92,5.36.227.132,RU
2025-09-13T07:20:50.534433,tx_232432879_2880930,253.235.64.119,29.132.236.34,US
2025-09-13T07:21:50.534433,tx_36419682_230529042,230.144.162.164,111.54.51.189,UA
2025-09-13T07:22:50.534433,tx_75607471_230530309,72.137.189.203,93.132.154.79,US
2025-09-13T07:23:50.534433,tx_230623077_89557894,77.147.220.133,136.89.144.187,CN
2025-09-13T07:24:50.534433,tx_92571082_92571081,230.118.219.39,176.32.189.164,CN
2025-09-13T07:25:50.534433,tx_76866425_233101915,56.91.26.75,117.193.6.73,RU
2025-09-13T07:26:50.534433,tx_230422929_230468025,231.117.108.165,182.125.155.174,US
2025-09-13T07:27:50.534433,tx_232950807_234455847,79.55.105.70,213.100.17.242,DE
2025-09-13T07:28:50.534433,tx_230451740_28257801,182.241.99.60,5.84.3.249,US
2025-09-13T07:29:50.534433,tx_230456332_76866558,48.146.109.126,150.182.215.222,US
2025-09-13T07:30:50.534433,tx_230336686_2813778,87.27.116.19,105.86.157.88,US
2025-09-13T07:31:50.534433,tx_230518022_230518019,212.57.254.86,31.159.36.79,US
2025-09-13T07:32:50.534433,tx_232691001_232348844,142.70.150.159,64.215.124.162,RU
2025-09-13T07:33:50.534433,tx_51489086_230575900,202.18.217.5,134.246.40.114,NL
2025-09-13T07:34:50.534433,tx_232472206_232472208,169.245.223.226,223.88.67.21,UA
2025-09-13T07:35:50.534433,tx_232673590_232673595,149.154.94.233,247.229.2.62,NL
2025-09-13T07:36:50.534433,tx_230411642_232029206,69.84.41.13,195.145.55.36,US
2025-09-13T07:37:50.534433,tx_232350958_232351007,153.31.33.90,68.132.114.205,UA
2025-09-13T07:38:50.534433,tx_76866369_230541867,136.178.170.78,161.182.154.118,UA
2025-09-13T07:39:50.534433,tx_1913117_232461949,123.13.95.172,83.141.137.117,NL
2025-09-13T07:40:50.534433,tx_40113874_232898036,88.3.241.191,253.255.236.202,UK
2025-09-13T07:41:50.534433,tx_89273_2706899,193.14.226.6,12.132.71.25,UA
2025-09-13T07:42:50.534433,tx_87823658_230548694,3.115.95.20,195.12.120.218,CN
2025-09-13T07:43:50.534433,tx_230640569_232405757,34.178.203.110,180.58.239.68,NL
2025-09-13T07:44:50.534433,tx_232038814_54867323,145.140.60.120,253.181.183.222,UA
2025-09-13T07:45:50.534433,tx_75597407_75598645,99.103.209.47,179.227.243.60,US
2025-09-13T07:46:50.534433,tx_230402456_230645343,117.176.205.187,7.78.115.173,UA
2025-09-13T07:47:50.534433,tx_232000573_232903605,95.248.41.98,240.102.194.35,CN
2025-09-13T07:48:50.534433,tx_232418399_2758467,220.154.179.84,104.23.236.184,UK
2025-09-13T07:49:50.534433,tx_75597531_230456328,233.154.172.174,223.130.65.104,UA
2025-09-13T07:50:50.534433,tx_230724244_230570637,197.197.47.30,218.55.230.24,UA
2025-09-13T07:51:50.534433,tx_232448425_230525729,14.202.80.235,248.39.45.70,UK
2025-09-13T07:52:50.534433,tx_232075195_230566099,145.148.249.247,135.229.117.127,UK
2025-09-13T07:53:50.534433,tx_10506205_230458594,7.104.60.248,117.140.83.228,UA
2025-09-13T07:54:50.534433,tx_230472247_230472253,33.140.76.137,159.124.241.66,CN
2025-09-13T07:55:50.534433,tx_232351007_34984461,142.220.146.84,4.57.154.77,UA
2025-09-13T07:56:50.534433,tx_76866754_230545739,53.243.82.54,50.133.162.248,DE
2025-09-13T07:57:50.534433,tx_232075512_230458084,126.27.207.56,123.109.62.106,CN
2025-09-13T07:58:50.534433,tx_2893846_230683551,220.161.12.232,152.25.60.227,UK
2025-09-13T07:59:50.534433,tx_232654499_230650426,102.111.150.128,189.130.85.77,RU
2025-09-13T08:00:50.534433,tx_230418066_232902867,193.32.199.145,52.46.154.62,RU
2025-09-13T08:01:50.534433,tx_232003681_231995698,174.117.157.216,187.29.76.35,NL
2025-09-13T08:02:50.534433,tx_186407021_232342227,76.175.227.196,165.44.17.22,DE
2025-09-13T08:03:50.534433,tx_232446580_230577364,182.113.68.63,86.51.149.202,RU
2025-09-13T08:04:50.534433,tx_232014220_232029206,203.187.147.119,109.14.60.46,CN
2025-09-13T08:05:50.534433,tx_232632920_232655657,51.43.5.117,23.78.221.137,RU
2025-09-13T08:06:50.534433,tx_230531613_230531606,42.179.106.105,215.54.130.244,UK
2025-09-13T08:07:50.534433,tx_3878718_232438397,34.3.116.69,93.173.105.52,DE
2025-09-13T08:08:50.534433,tx_232004181_75600755,111.71.20.125,30.101.81.163,UK
2025-09-13T08:09:50.534433,tx_230658525_230658142,192.207.141.212,55.207.25.48,UA
2025-09-13T08:10:50.534433,tx_87460662_87889643,80.223.170.171,168.48.92.137,UA
2025-09-13T08:11:50.534433,tx_234075333_230537123,194.89.149.93,68.4.49.193,UK
2025-09-13T08:12:50.534433,tx_230590476_232698839,89.197.23.9,24.144.9.105,UK
2025-09-13T08:13:50.534433,tx_230537139_230537117,209.57.22.52,250.44.68.31,DE
2025-09-13T08:14:50.534433,tx_27832155_232415192,61.152.37.111,151.56.156.211,US
2025-09-13T08:15:50.534433,tx_230539713_230539305,213.46.228.191,77.242.188.166,DE
2025-09-13T08:16:50.534433,tx_230439284_118545988,71.94.249.123,99.15.228.179,NL
2025-09-13T08:17:50.534433,tx_171144288_99464541,213.59.158.31,127.207.28.155,RU
2025-09-13T08:18:50.534433,tx_230456065_230455968,2.238.127.241,94.142.83.86,US
2025-09-13T08:19:50.534433,tx_230437331_60218520,75.165.45.101,101.223.34.190,DE
2025-09-13T08:20:50.534433,tx_230436739_232437491,210.198.89.235,68.213.254.34,UK
2025-09-13T08:21:50.534433,tx_230594171_27405707,131.111.216.129,65.212.1.234,CN
2025-09-13T08:22:50.534433,tx_230531183_230548694,159.158.111.32,95.218.244.12,NL
2025-09-13T08:23:50.534433,tx_232673957_233599196,137.59.162.20,178.25.189.191,US
2025-09-13T08:24:50.534433,tx_230427132_88669589,62.26.183.2,110.245.11.116,DE
2025-09-13T08:25:50.534433,tx_230516447_230521273,28.140.44.168,229.12.133.225,CN
2025-09-13T08:26:50.534433,tx_230326754_230569377,237.50.173.37,134.156.245.68,US
2025-09-13T08:27:50.534433,tx_230468696_232409500,91.89.103.5,197.251.10.122,CN
2025-09-13T08:28:50.534433,tx_230437617_230437615,251.185.189.176,65.98.237.73,US
2025-09-13T08:29:50.534433,tx_230457910_230457908,139.155.91.108,244.38.236.199,US
2025-09-13T08:30:50.534433,tx_232430495_2864084,51.88.33.72,130.198.216.116,CN
2025-09-13T08:31:50.534433,tx_230522180_230522178,162.188.66.44,246.162.242.145,US
2025-09-13T08:32:50.534433,tx_230527184_11256536,144.171.79.160,29.163.201.4,UK
2025-09-13T08:33:50.534433,tx_232413172_19609789,10.237.226.162,195.201.3.76,UA
2025-09-13T08:34:50.534433,tx_232065266_230530819,15.112.118.64,231.15.238.240,US
2025-09-13T08:35:50.534433,tx_230411682_80024606,8.160.201.5,162.248.178.52,UK
2025-09-13T08:36:50.534433,tx_10502209_43560505,217.242.50.121,231.168.47.33,RU
2025-09-13T08:37:50.534433,tx_232698816_230530206,61.64.191.118,5.3.51.198,DE
2025-09-13T08:38:50.534433,tx_17392693_230658142,214.42.160.159,101.148.130.83,RU
2025-09-13T08:39:50.534433,tx_232634732_232364124,230.125.176.110,32.53.153.46,US
2025-09-13T08:40:50.534433,tx_232004810_75600739,126.118.107.116,24.83.3.148,UA
2025-09-13T08:41:50.534433,tx_232427169_31890114,217.50.70.147,9.65.120.72,NL
2025-09-13T08:42:50.534433,tx_196542151_3321,252.195.6.129,200.73.29.174,DE
2025-09-13T08:43:50.534433,tx_230530826_2881274,58.157.149.245,220.31.27.180,US
2025-09-13T08:44:50.534433,tx_230414055_212687404,70.125.62.194,74.225.125.54,UK
2025-09-13T08:45:50.534433,tx_230456729_232910227,228.127.240.134,14.210.155.65,CN
2025-09-13T08:46:50.534433,tx_232673952_233599181,7.228.69.229,185.102.94.83,RU
2025-09-13T08:47:50.534433,tx_230473989_2881274,78.166.92.69,16.130.100.69,UA
2025-09-13T08:48:50.534433,tx_87823623_21696830,142.93.199.77,21.152.75.177,CN
2025-09-13T08:49:50.534433,tx_230433276_230433274,182.108.151.110,190.43.44.193,UK
2025-09-13T08:50:50.534433,tx_3907722_230531544,102.248.195.72,66.60.208.25,UK
2025-09-13T08:51:50.534433,tx_232004428_75600751,74.43.184.130,21.33.160.9,UA
2025-09-13T08:52:50.534433,tx_230530225_2881273,200.71.238.4,134.60.184.157,DE
2025-09-13T08:53:50.534433,tx_2030853_223097308,252.32.209.241,74.17.24.37,CN
2025-09-13T08:54:50.534433,tx_89273_230456625,53.55.71.202,255.82.16.127,UA
2025-09-13T08:55:50.534433,tx_232073792_230576820,182.31.117.50,102.198.116.201,UA
2025-09-13T08:56:50.534433,tx_230659442_230658142,196.110.206.199,30.134.217.155,NL
2025-09-13T08:57:50.534433,tx_2380190_232064953,112.119.81.147,155.63.145.71,RU
2025-09-13T08:58:50.534433,tx_95764515_234029888,124.155.221.226,28.156.215.8,UK
2025-09-13T08:59:50.534433,tx_230406513_232918438,65.136.49.188,9.52.122.32,UK
2025-09-13T09:00:50.534433,tx_229695175_230473477,209.95.252.220,221.88.189.202,RU
2025-09-13T09:01:50.534433,tx_144657595_231994080,70.3.8.93,138.77.46.252,US
2025-09-13T09:02:50.534433,tx_34381791_232029206,193.101.64.87,226.17.81.240,UA
2025-09-13T09:03:50.534433,tx_233750195_233752979,220.104.111.219,59.141.42.206,NL
2025-09-13T09:04:50.534433,tx_38857806_232890435,197.6.1.122,54.207.135.114,DE
2025-09-13T09:05:50.534433,tx_230444846_232034293,156.243.54.139,4.189.84.107,US
2025-09-13T09:06:50.534433,tx_230456710_2880930,185.135.208.178,20.153.125.99,US
2025-09-13T09:07:50.534433,tx_230336178_232009324,126.41.120.253,201.171.136.191,NL
2025-09-13T09:08:50.534433,tx_48611882_6354986,167.202.240.122,234.164.83.146,UA
2025-09-13T09:09:50.534433,tx_75605332_75604061,138.110.247.162,37.46.216.22,CN
2025-09-13T09:10:50.534433,tx_231176232_231177078,5.18.87.200,184.199.197.140,UA
2025-09-13T09:11:50.534433,tx_3878618_3878633,146.253.177.169,227.110.82.63,US
2025-09-13T09:12:50.534433,tx_230969607_234457549,98.16.155.208,234.249.50.246,US
2025-09-13T09:13:50.534433,tx_226889376_195237909,22.9.251.116,197.85.164.165,US
2025-09-13T09:14:50.534433,tx_39617080_232038134,211.34.238.216,146.93.136.188,CN
2025-09-13T09:15:50.534433,tx_230459333_230459339,27.75.194.252,40.53.247.78,US
2025-09-13T09:16:50.534433,tx_230336067_43560505,16.12.144.42,57.210.119.12,NL
2025-09-13T09:17:50.534433,tx_230473598_59397801,191.67.162.132,168.19.17.18,RU
2025-09-13T09:18:50.534433,tx_28177106_232036612,164.114.181.36,245.107.145.226,DE
2025-09-13T09:19:50.534433,tx_232644374_232922779,49.85.53.129,249.163.221.62,UK
2025-09-13T09:20:50.534433,tx_230456346_16843895,224.239.255.239,127.237.158.109,UK
2025-09-13T09:21:50.534433,tx_86228549_230458652,122.83.236.147,183.15.71.197,RU
2025-09-13T09:22:50.534433,tx_230457454_230457444,174.189.182.115,174.133.121.101,US
2025-09-13T09:23:50.534433,tx_230531164_2881274,6.33.78.216,45.101.198.73,CN
2025-09-13T09:24:50.534433,tx_141327911_230473483,106.186.162.117,17.240.148.41,NL
2025-09-13T09:25:50.534433,tx_49558738_232019755,183.196.60.175,106.194.106.34,UK
2025-09-13T09:26:50.534433,tx_231180588_232951115,84.59.26.131,59.106.151.234,NL
2025-09-13T09:27:50.534433,tx_232440023_230680289,255.144.177.254,168.120.254.206,DE
2025-09-13T09:28:50.534433,tx_230452281_2881274,94.37.58.139,126.3.239.130,UA
2025-09-13T09:29:50.534433,tx_2790833_230575944,5.231.143.215,126.155.235.64,RU
2025-09-13T09:30:50.534433,tx_230473314_230579322,205.121.11.124,226.94.129.236,RU
2025-09-13T09:31:50.534433,tx_232440028_232440024,5.209.62.237,227.119.124.7,NL
2025-09-13T09:32:50.534433,tx_87823728_206224869,167.66.10.81,57.254.87.211,CN
2025-09-13T09:33:50.534433,tx_75598440_232922115,253.162.247.115,215.218.3.234,NL
2025-09-13T09:34:50.534433,tx_230438476_232906649,208.198.201.84,34.253.147.130,UA
2025-09-13T09:35:50.534433,tx_9238569_232448418,111.223.3.24,234.145.14.216,DE
2025-09-13T09:36:50.534433,tx_230438476_232440104,51.195.83.44,40.156.99.177,CN
2025-09-13T09:37:50.534433,tx_24615598_232926179,129.173.208.232,188.57.165.251,UK
2025-09-13T09:38:50.534433,tx_232668763_232951102,187.87.200.41,129.142.85.21,UA
2025-09-13T09:39:50.534433,tx_232781199_230555921,199.74.44.235,15.40.129.226,UA
2025-09-13T09:40:50.534433,tx_232037400_230438468,68.52.19.154,15.9.153.67,UA
2025-09-13T09:41:50.534433,tx_230541519_230549853,60.127.148.8,205.59.99.171,RU
2025-09-13T09:42:50.534433,tx_230530336_2881273,90.225.48.31,48.52.84.202,CN
2025-09-13T09:43:50.534433,tx_233997270_51571237,195.25.65.76,68.193.122.243,RU
2025-09-13T09:44:50.534433,tx_230529053_230529048,77.61.84.247,148.156.81.168,RU
2025-09-13T09:45:50.534433,tx_230411677_33565986,30.89.151.171,23.53.113.158,DE
2025-09-13T09:46:50.534433,tx_3202030_230399800,105.66.25.152,120.207.36.161,US
2025-09-13T09:47:50.534433,tx_232031824_53678687,20.35.134.23,25.210.191.238,RU
2025-09-13T09:48:50.534433,tx_230541863_230544921,203.240.164.255,77.184.196.192,NL
2025-09-13T09:49:50.534433,tx_230456370_230456367,253.160.177.19,19.26.255.74,DE
2025-09-13T09:50:50.534433,tx_232632907_231993121,48.206.72.239,248.196.165.206,DE
2025-09-13T09:51:50.534433,tx_232687457_232340238,54.222.236.59,189.181.173.44,UA
2025-09-13T09:52:50.534433,tx_88164292_32182566,43.231.207.202,227.128.46.62,DE
2025-09-13T09:53:50.534433,tx_232034949_230464782,205.227.222.26,114.149.96.106,US
2025-09-13T09:54:50.534433,tx_232464260_54732833,165.155.115.99,244.68.138.228,CN
2025-09-13T09:55:50.534433,tx_230442140_230442139,28.23.110.92,145.146.167.149,DE
2025-09-13T09:56:50.534433,tx_90432780_27867469,133.171.161.123,108.10.85.79,NL
2025-09-13T09:57:50.534433,tx_89273_230969390,129.49.182.197,73.221.137.135,UA
