txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
978bac411c9965cde58fdb244d3b05c931120aeef6c189e408f1206cb37e5828,"[""171imARDL6KFQraidyYG42CJTr2CRSsMYk"", ""1SCXtlVRmBIxJh6aYZvzQzWHubW5j7uNLL"", ""1p3TC4lJy6o1qMs4RSnE9I9egVuBpFCeRU""]","[""1lRtva1JyiNbUnAvwSWJfdjMPqPEBqUhAr""]","[1.63883728, 1.63883728, 1.63883728]",[4.89753403],0.01897782,P2WSH
e9e1404e542afffcba62b02e66f5c9b00ddff82409a371bd3d695797d002eced,"[""1VABpAk7Ovyh201LQbqn0zIuPzYAqdEnNc""]","[""1EgOfrZ3mTMT30NYJVncq3HOjy3K1iFfwa"", ""1NePpmJ6wPorelEuOQjJY7ktWSNrwQuDBW""]",[3.02426592],"[1.51049104, 1.51049104]",0.00328384,P2TR
9da5fb20aa26eeca4cbcda02492b63cbef7cd8ab525ac972f1142273b0a1471e,"[""1y6P0PdcvSqXWAvc3Nkr3QIuxg5K1ONlN2"", ""1f566XoQUJK2WBjg87THM75FY0853siUB2""]","[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ"", ""1wF5JBFBakYqcDDf00xfKfOfj3PKXLA4jT""]","[2.27599985, 2.27599985]","[2.27242775, 2.27242775]",0.00714421,P2WSH
b62f5de39821a17ac128fed4897fb1b31b2a8867c4e0a2078df6485ad96abb4c,"[""1Xye4JSnE2NiiUHUAKw9iEU1jjQKxKDpI6"", ""1eTY8HhO6kGL75UQSyPx3BpdbIKaRdebuF""]","[""134o3QJq5QrHOl0amiYY5sIJ0PHxTXQeUv""]","[1.31769541, 1.31769541]",[2.62995876],0.00543207,P2WSH
a5df24552d9646e1731e0503cde70d0125f2eddd74e4b887db0bc0f64ee71ab8,"[""1fGjWJNJjJsV3JX173g0YnWWAI7dMbIjNC"", ""1HjOfIJvN5nIYgZ2VYtu5h0WyjKV0q30Zk""]","[""18uZnTYRd1lEy9O09HuQ9UyGrRm1yiUJX0""]","[0.67394615, 0.67394615]",[1.34719389],0.00069842,P2PKH
80a2a7609a46d587731f24c4906cdf4cfbe9cac8875b5ad69c6ce57b4ca11684,"[""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]","[""1oDErVDfVSvZpO1ReEnPDxEvYVFt6RO0gi"", ""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]",[0.02529346],"[0.01261123, 0.01261123]",7.101e-05,P2WPKH
fce2ccc399eee8651484342f3830adaaebdd1d6e036f4df1e6563f1fe810d4f7,"[""1FMrWELWZ8wzjH4QDoafgJE6WeS4NC8qdY""]","[""11ds7iqxjvzeGetsb8uS15L0wfqu3lnXor"", ""1FMrWELWZ8wzjH4QDoafgJE6WeS4NC8qdY""]",[1.98054438],"[0.98553994, 0.98553994]",0.00946451,P2WPKH
ad9250a4850a8ef321b4743116c4affd6c26df43c67f8eee1ef294a71c26fb26,"[""16cQeRwPEb8q1WyQPEXySS9S64um7BI9qx""]","[""1xT82ExHgD1OQke0st7ekxTH3fKMDb6k3j"", ""16cQeRwPEb8q1WyQPEXySS9S64um7BI9qx""]",[1.26500418],"[0.63054333, 0.63054333]",0.00391752,P2WSH
0edf942a2f2d2caedba762d3be2c3831c5564f1c9a2119d505fe3a4d351ad3ff,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1iyNE6qUquuPD66PnZQ8a4u937WQj5DGRW""]",[0.02486055],[0.02479053],7.002e-05,P2WPKH
57b29f60604aa5ec7fd773c9b6c8986243d1a36c4945299dfd0c2f92739e17c2,"[""1mlkrLGgdpgh3JoGr2RzynZQEkmNRral4M"", ""1T0QkQkuC7PAb82kVavDa2DcbQsoFUWgXu""]","[""1Q0N7HE96MT5jotYfLQqmvoi7968lwdGnq"", ""1T0QkQkuC7PAb82kVavDa2DcbQsoFUWgXu""]","[1.27851756, 1.27851756]","[1.27470178, 1.27470178]",0.00763156,P2SH
175ac926827e16d5508ebb9ecfccbd156ae4d3e5d332abd732b8a2abcdbed95f,"[""18mhQdi0Ckv2LWNLk81f1E9KZrTTpuJ3Kj""]","[""1zl262n65OM48mRkyAqfw6hSA5CPhSl1Wr"", ""16LclE6MWvaohGfwVHnVOrmXQ8DkPcNrAu""]",[0.25331765],"[0.12603437, 0.12603437]",0.00124891,P2WSH
a985b2e539d1b92c3bcffa1ff6b901133c226bb4cd2752bcb4cdeff9f2130611,"[""1s9BvYB9WoYKvSNkimmdvrHuRrq19Qf7W4"", ""1iY7FEQz0EfbVsrHkCUVIhhWZwZcSH9gZU""]","[""19LaGphLHGVnw3bifQhqmfROCYB65pm0S7"", ""1ib91g5hiqle04mgXzEMnA3NBjs4ON0hvv"", ""1s9BvYB9WoYKvSNkimmdvrHuRrq19Qf7W4""]","[1.65511763, 1.65511763]","[1.10166297, 1.10166297, 1.10166297]",0.00524635,P2TR
bae335cb41eb2632527855af66fd9e6b0d498755ba1d34716e38798a659c02e6,"[""12BGCSzOjD8uQO001xtSV2ceN59UAgN2BR""]","[""1oORaDioQaRY9AiexTgt2iVUi9iGaOBSMj"", ""1nqZuJJEvQdgWCh1Ba7mQiOj5qOpx4kysR"", ""12BGCSzOjD8uQO001xtSV2ceN59UAgN2BR""]",[1.36240065],"[0.452999, 0.452999, 0.452999]",0.00340365,P2WSH
c2e472846f00fb59c2d42b17da832ff48a21ddbbb13a32c0784dc851106fe9be,"[""1mMK3kuLPMaBsi1bqDVzK9dBMEIIKtQpvM""]","[""14xCMmyeAQ6JgCggbCqDGvhIvnyAuBwdx5"", ""1VdBHAZU51kI32F3P2mYzUFN274UVkCpI7""]",[2.89769761],"[1.44330671, 1.44330671]",0.01108419,P2SH
29ae02d41e65da61a3369d0739ef6353220dd93935d2b62c8d3e8672cda5e56d,"[""1fJc9Dcft8U7FtywiPu3FFWbXD1cjQeM7o"", ""1kseJveSC98VB568EwrzMQBFMtfzB29c8d""]","[""1bweeJYjlUURszuWRrj2bUFaZQ2IZ4FRAj"", ""1Roa9bI75dv01Ysi084pZdi7Rxb7xRPeZ1"", ""1nQiS9F9LGVBisM6cSQo9L7J9gaVt1X3EC""]","[1.115645, 1.115645]","[0.74119487, 0.74119487, 0.74119487]",0.00770541,P2PKH
559afbe8a69268269ec7ca24142217b9ca07c6260a46042c8d52dd69e44e5d56,"[""14FL2oIvHquilA0mXnNGMeSHTtkr0bVWWQ"", ""1kVFWtDFCcdP2xNfSrjxhzXF9wdtkJTIcD"", ""11SfkUNfQDXB3OdN8bjvxh4OUqfYLJDE4e""]","[""1mY3wzHelT4NEZJDvMIieAxeeWshoLun65""]","[0.30654136, 0.30654136, 0.30654136]",[0.91925243],0.00037165,P2WSH
0b7ae5ae89d5d31ba9b5681a42ec8d5b5d752b6601cd5071c39822bfa21ce1f9,"[""108twQXGLnyHCi6ZECLjPXRLt9h9RDZERx""]","[""1Sgz5ZKVBO7iEGd50DF5kJThyL2Fx84Vq7"", ""1QlxwbQZ8i5hzcqtRQVJJ8PuGRfPpvPx0I"", ""18uZnTYRd1lEy9O09HuQ9UyGrRm1yiUJX0""]",[0.77005982],"[0.25626551, 0.25626551, 0.25626551]",0.0012633,P2TR
0e9a1240b6984152bc8e03af7dbea303439b896a90a922bf7bdfcf64db571e65,"[""1JSKkMM0jQb6gbtjQzW52TdimuPGtk4vvV"", ""17nvdE2ODH0A2TVwyJmIeFVr9Qh8yXv6Um""]","[""1mxQcqs6pL6yrvA3y4k6xWhuvL2i5Vl1ha""]","[1.63272047, 1.63272047]",[3.26268191],0.00275903,P2PKH
285281f1fe151deef982392a2aa709f4e1fc968479ef5717ed1d9682285d9d78,"[""1K76Wy7Rp9KddvHBrD2e8TZ2KJIBuHOIYQ"", ""1f1vQYmgotsVDQ5nPulykjPuGDKzToq5Zw"", ""1sTZttIVa6dzOiCrYmPpZbAxITXMBqejS6""]","[""1q19ThveXTuFrNFWRt5A5Xt0O2cNaix6Pq"", ""1K76Wy7Rp9KddvHBrD2e8TZ2KJIBuHOIYQ""]","[0.8456158, 0.8456158, 0.8456158]","[1.26281186, 1.26281186]",0.01122367,P2WSH
42e7ed247473ae65070a400536421a9d3cff4061c6360c90742f4effad7f1302,"[""1iLNtD3hOwMSDU0mni6nffz2golOu8PGJ2"", ""1y1v6ZA0s9fNyD6rOuipJhjRVdX1Oxzjk6""]","[""17Ufz4zISUilxIcZZsICbaq7ZDO3zEQphr""]","[1.20964963, 1.20964963]",[2.4170071],0.00229216,P2WPKH
b4cf45686bb3f07564abda4a90800595e8ce63e78167359f2f1148cc5fffb04d,"[""1qXmVHtyvY01uMTZoZgSNtElxqRvX3U7ug"", ""1K4RIUHyRmfL2zqSHy5g7Y3sJf9BcHPqEZ"", ""11rSrpFAZ8fgXpEKPgWRIZxG5xLKX7JhVw""]","[""1APVbqszBscgTGykHhiE3vCM445YJcucLS"", ""1ramWOrCWNgnRnLTLCAKHDIvtZj0EGkyyO""]","[0.70876717, 0.70876717, 0.70876717]","[1.06195765, 1.06195765]",0.0023862,P2WPKH
4c1d82500f76cc61c84e2b6af7227d63661048932015084e01f85ebe671ded2d,"[""1YqmURakEgVzzrAkliEFgJnmUYl82B4gNe"", ""1a1yZ5bhG6UpCQ1FOaN6tN28TQoETXv66D"", ""1fhdboEVaq7PWcnXxG7qEULuQvtowyL82X""]","[""1esM2wleOV911xCZkwPRQeNHpCq5QnuVdY"", ""1Xye4JSnE2NiiUHUAKw9iEU1jjQKxKDpI6"", ""1a1yZ5bhG6UpCQ1FOaN6tN28TQoETXv66D""]","[0.18819548, 0.18819548, 0.18819548]","[0.18788931, 0.18788931, 0.18788931]",0.00091851,P2SH
ec8c370018aaf1d6ecd418b8be7c2edf1601c0c0da82f1520f61e8e1673aeca2,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1q1ENi57gW9j7AN6Wu7hdre103EOyR2dILN""]",[0.48494168],[0.48486409],7.759e-05,P2WSH
4486ebbfe236dc593616ba2a74bd9f3a3f4fbcc744550addff18c882edc87c23,"[""1tIhCZf5f4lftMbkaNC26tQ61UTtxrrJzZ""]","[""1HcogFhemJZQeArbLw83x6sbwsjKgntSUW""]",[3.3722212],[3.36479376],0.00742744,P2PKH
0333c13d00398c03ee120e3dc45aee01f9544c1d63f178a7a24b8a4575549eab,"[""1PmTKeUiDj888yjzKpvo6iyTKPmiruNGGV"", ""1GWIGcHHR9kjQN1o5SH7Amd8yyGADtSseR"", ""1v2VCf1VqWAbHf8ZhShvCI678lY2FiQWmU""]","[""1OAhjqZUgkzv4XngNe3EpqsBWRJKVjrnww"", ""1v2VCf1VqWAbHf8ZhShvCI678lY2FiQWmU""]","[1.09883167, 1.09883167, 1.09883167]","[1.64278237, 1.64278237]",0.01093028,P2WSH
1efb0bef9ccde674bdc2e4769e8cfe40f384112bbca93f17893a3036d1af02c3,"[""1qir2EbNXStazn0h6Oj5sRzDDCilLUieV0""]","[""12JrlVFyUhGA6cv1WChGtaPxgw1lqq7vlA""]",[4.57121669],[4.56010221],0.01111448,P2PKH
b5d071825889f70d9d0a111807f34b92d5894bccf692fa745104fdb6ab06b6b2,"[""1OuaOnxydWPoZDwdTXctJX6OwASeJ4vAb5"", ""1n7QNlf1P0ARq1WDuUin8nQj75FNUs9v91""]","[""1K1g2WmXMCaULEkFF6s1prItB86Et8DkeA"", ""1kEEeLViOPb7R7HDHv066Q3RthfVul7PWN""]","[0.80877924, 0.80877924]","[0.80484313, 0.80484313]",0.00787223,P2WPKH
a5c8572d68612d86bf368c3a43fee797b448d9cd7e86f7d1293161f412b75544,"[""1rutoDz5PPTsR3Owyvd0XyYC7W1BYURO7U""]","[""1wDK1hpcrAs5jLJZiTwihTC11GKlKM07IA"", ""1XyYZcX9OS3JrU7jXfPE3dq9s0doXZ6kYL"", ""1rutoDz5PPTsR3Owyvd0XyYC7W1BYURO7U""]",[1.05865314],"[0.35151888, 0.35151888, 0.35151888]",0.00409651,P2TR
5e86ac91b7552f235a8cb6c1c58759ce16fae1e48cbb1e217dbeab4cae384696,"[""14xCMmyeAQ6JgCggbCqDGvhIvnyAuBwdx5"", ""1EvHPpCZsuGP10EqGNjzn9wbJRAmf5xgqM"", ""1T0QkQkuC7PAb82kVavDa2DcbQsoFUWgXu""]","[""1x9sEXiKd33nYEhv1zJJ3WDSLVFCBB1uXP"", ""1mlkrLGgdpgh3JoGr2RzynZQEkmNRral4M""]","[0.53266804, 0.53266804, 0.53266804]","[0.79809211, 0.79809211]",0.0018199,P2TR
c35c6a7453e6df4179706d52d9c5a5b2993aaf5a263558453ebc47fa9f93da97,"[""165vmNyjsdlmOB2epGIi7dQzHMk5wigoxI"", ""1HrJghZ26IEh9DgoZlVXoMBiLc5VlntJ6v"", ""1AJ1Mm2TqQzzr3YELMyRBPnNh3Elu6pQ5y""]","[""1x2Zgkgg7wMh553LlGLQjPsYvg4P5YSea5"", ""1jOtySWDeJ7rf9lxtAQzXuXOpzEHHYxKAJ""]","[1.04059545, 1.04059545, 1.04059545]","[1.56030205, 1.56030205]",0.00118226,P2SH
e118e1d86c6ce801dffd576ac6f97af054e4153c947ce10cc1ecdf906e917b4d,"[""1QIbJu4Xej0vxHkLlhWt1Sqf2xZsGkxcmf"", ""1vXnNQpesIVhuyJ7ZmZ5DDcijC13CY5dGJ""]","[""1Y045TdmCoUV0z14N0qrjQoojbXtE9A4mq"", ""1vXnNQpesIVhuyJ7ZmZ5DDcijC13CY5dGJ""]","[1.35448579, 1.35448579]","[1.34830128, 1.34830128]",0.01236903,P2PKH
bc92599eeeddaf478b55a8699630efea92448e33bfbcf9dc95138eca93de1030,"[""1GbjPmUjrp0QsUcYg1T1UIoWXrP5y78tIa""]","[""1sTZttIVa6dzOiCrYmPpZbAxITXMBqejS6"", ""1f1vQYmgotsVDQ5nPulykjPuGDKzToq5Zw"", ""1GbjPmUjrp0QsUcYg1T1UIoWXrP5y78tIa""]",[1.59240953],"[0.53006086, 0.53006086, 0.53006086]",0.00222694,P2SH
af8c15a869cf4bc0d5fb964eb1cd8f8ea4f6954a73eb3a281a8f8b9a6ea748a7,"[""1SER69nCHPuJ26iHQtaLSwh8MGTTpLVllO""]","[""1piMDSJoVptujtJzaQUXHtOtRF19fgRxUk"", ""1zJkmM6MuLbSXfR4VIOGwmjH1oX4unT6cb""]",[2.61564537],"[1.30766287, 1.30766287]",0.00031963,P2TR
1bb8ca271136fe3cbce3dc4f11d2244b618ee6cf1427b22063fae51d6ffbfa5e,"[""1rHQEUsVXLXHl2BpSOZneMGXMRqOGqleig"", ""1CCREtj8b8rhBafanAWExRbeUjqyHl3pxa""]","[""1EblLusMVOGECsEFHYHbV92hB0BckOW2kA"", ""18Sx8p9mTfPmy76jTUIhDswdP8oAaXKyp8""]","[2.19191007, 2.19191007]","[2.18179754, 2.18179754]",0.02022504,P2WSH
c69e3f6a9531d5db8e4e0beb9403b5651e53f4ec7249e78ed7d0c60578972e6d,"[""1jIWajgIynDxCp4yt5yurP2LHvP8b2lowF"", ""1aLyeoEcsfxljtPDq7lyGgXvTOzYjhFQaO""]","[""1bWrINcSWd3tsd73P2y00oJFhPJWGEfLVt"", ""1xNR3QHoBa754s6Us1jBtYNWqeWET5uA4g"", ""1jIWajgIynDxCp4yt5yurP2LHvP8b2lowF""]","[0.43485502, 0.43485502]","[0.28985721, 0.28985721, 0.28985721]",0.00013841,P2SH
947ecd495ade3671a8dceb15fe8e25922eef509fd6143831b9b4e5f08f390d16,"[""1HEZc2Ig3lraSIWC8bkp1mVnyl8hKWxPxv""]","[""1SwHll1TPDtX1F7G4bogoRGZrSiLRPvrN9"", ""1smn8ZmGK2hTYXfSCC2hc8ofQEiN9czcef""]",[0.17040289],"[0.08487799, 0.08487799]",0.0006469,P2SH
942d0afc7cc6dc27f98fd3a3dcc37f0be50579b3117f886f7b6468480e4f0de2,"[""13LVvSbYn1iohieQWeWUcgXFdhpePUW5m3"", ""1lvf066vjFToJgJanlr3H8gnFRwKB7lvxn""]","[""1A6XCSHHUcuzMXD254LotKBsOco4pqGc7B"", ""1aW7zE9j2oL74SzVNSXxaDZFnuOTFG39LL""]","[1.23636637, 1.23636637]","[1.23601811, 1.23601811]",0.00069652,P2WPKH
e0c0dc6be172920256db67289de755ab28909c471341bdd57a258cca66da8b02,"[""1fhdboEVaq7PWcnXxG7qEULuQvtowyL82X"", ""1YqmURakEgVzzrAkliEFgJnmUYl82B4gNe""]","[""1iY7FEQz0EfbVsrHkCUVIhhWZwZcSH9gZU""]","[1.47605555, 1.47605555]",[2.93879929],0.01331181,P2WSH
e3aa0d59dc25a4a3e8737d15ed5b327d774a68d78b2021d26cf96460f84767a3,"[""1Peelc9OG2lg5GAcSloZSHHFsYaUPC3M2VpPXt""]","[""1PeellviNj8tz0SRD6z9NGXGVGASUenJMsN8KR"", ""1PeeleSuBoN7dMCEJiPFWxZs762QJRINYXbINb""]",[27.4969632],"[0.23658451, 27.26015807]",0.00022062,P2PKH
a80aa8a0bc830891b29bb82739f637d363350153d819a7c4cb7d270745f62415,"[""1NVurgNLv5a5A1hjlVC7DOtiteber8f40Y"", ""1pXN9a4HgK8DEImeJ2w535qiSX0NAjgkmp"", ""19Qq31MAzuBkY5t1EBHbB7V7lFLApWqzxi""]","[""1pXN9a4HgK8DEImeJ2w535qiSX0NAjgkmp"", ""19Qq31MAzuBkY5t1EBHbB7V7lFLApWqzxi""]","[0.67567742, 0.67567742, 0.67567742]","[1.01288576, 1.01288576]",0.00126075,P2PKH
8fff4e922d5eecb7da842bf08ab34cd2e06efd64d3a32d6c9da0c1dc794a6fd3,"[""1HEZc2Ig3lraSIWC8bkp1mVnyl8hKWxPxv""]","[""1CY4RBwl3yymVObMrW7dM8EGxjM4FSjZtJ"", ""1EUXGQaNQXwR2P1UyTuCcPk3kU0qlGCyiZ"", ""1HEZc2Ig3lraSIWC8bkp1mVnyl8hKWxPxv""]",[3.12297855],"[1.03882629, 1.03882629, 1.03882629]",0.00649967,P2TR
b77ca8bc952c02885a44720c85649f23c667d80c8240f138a66124e31d752b96,"[""15LvKMpwLT3ggk46UpIlb1jhkQQq2x74Ta"", ""1xVrpFT6EMBVelifcG7cR8IYUd48e11ERX"", ""1Hm8sB4bFGFJuqbk1MxFvL2lQEM4yNm6Lt""]","[""14gc2DDVK9wBJBbEPvvfwkMP4g57mNsXWv""]","[0.90847255, 0.90847255, 0.90847255]",[2.72327645],0.00214121,P2PKH
2e9108d0eaab602ac07480bdcbc06a46ad867771fa3b76c130d52c28c218b44e,"[""1imNqNOSIOFkYtWx7pqGQzuf4WjXqg8n7W""]","[""126h6b10mdBmVKh8FJGkm6Tw9znfFDF6bx""]",[4.36907482],[4.35317099],0.01590383,P2TR
cac1ce0d83b2633d0393bcd92a57c257d4522c6f67d1084a5ee0c314fec30fa9,"[""1SCXtlVRmBIxJh6aYZvzQzWHubW5j7uNLL"", ""1p3TC4lJy6o1qMs4RSnE9I9egVuBpFCeRU""]","[""1rNTAw1W0rFsMhfQ9b5acjtNK2eoNZ9hut"", ""1SCXtlVRmBIxJh6aYZvzQzWHubW5j7uNLL""]","[1.44620001, 1.44620001]","[1.44125488, 1.44125488]",0.00989025,P2WPKH
7a92342f5d6f22268088443a8fc4ff6b08699824a419966696806a325c6e50c8,"[""1qLWmENE9ZUzFRL24uzABFVbehSW2DLvs4""]","[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]",[0.48435178],[0.48422168],0.0001301,P2SH
da0b33f9dd545435cc3501f16cea9d0c77feb504d3369d8e9b0e84482033ce2f,"[""1Dyjn4boEn6F5gSGQqOXUbJ2orYUPIMXGl"", ""1U4eS51H4Ogz5t2fuTif6a3cYzgj63pul4"", ""1rP1jylP6pEqdaCd3dCrz2irAaWGKvNBQr""]","[""1YdCDD65oQyqGArXxtG7gGv0LOqqXpKCPo"", ""1eWpMrpTL4TOwkWolGc97KYZUzxOTkJ0dq""]","[1.43755995, 1.43755995, 1.43755995]","[2.14896346, 2.14896346]",0.01475293,P2PKH
3ca6bddc46933fdfe6f9e5ed81d1b922b4d4e7128824027ce02a2cc8d532fb20,"[""1eYcas6YoUEgZVIcU2U2j9vS89SqKr8CG1""]","[""1aLyeoEcsfxljtPDq7lyGgXvTOzYjhFQaO"", ""1jIWajgIynDxCp4yt5yurP2LHvP8b2lowF""]",[4.85451558],"[2.41662361, 2.41662361]",0.02126836,P2WPKH
24a6c7760ba56646d04047813b655b97221f5d0cb4b93528612760ba97a15e93,"[""1Wyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dV"", ""1pV4fLHpaUaGGxmXzgAKqHJL9ymIIlID9J""]","[""1OElbZt5VUX9gkY7Dappd8ZVsW3liOavnK"", ""1pV4fLHpaUaGGxmXzgAKqHJL9ymIIlID9J""]","[1.96876377, 1.96876377]","[1.9637231, 1.9637231]",0.01008134,P2WSH
3e65ac83ef7d2b5187756d6a6a6ab391301d79e55190db290f46ca8b73558089,"[""1tjhMKSxLsFAXhO2I1A3zZyTttp7QDffAU""]","[""1sZWMdnIjxGlBRxPqUIjyWmzD1i5t5LT2P"", ""1Wfa1d0t3mjn0w4KZDRrgI3jzHMjID8Q48""]",[3.24356222],"[1.61598976, 1.61598976]",0.01158269,P2WPKH
2722ee6b9e3e19df0b131b66e0670044cb92f054e5b67928657e9b03e0c1e2ac,"[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]","[""1XRByQkNzM5t5q6Q93Pl3W3w7a1VRdtu15"", ""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]",[4.26622576],"[2.12322256, 2.12322256]",0.01978063,P2WSH
ee2560969c4c48fbb1e50a8c4ac382e2f254ad075518fed893f4b6d5062cb0be,"[""1vggcfYxmUfTpbRdL6AZoiSNFddk9mKIKL""]","[""1zl262n65OM48mRkyAqfw6hSA5CPhSl1Wr"", ""1vggcfYxmUfTpbRdL6AZoiSNFddk9mKIKL""]",[1.10471144],"[0.55114726, 0.55114726]",0.00241691,P2PKH
be9d5e61b1e85becb5a34b44c3a24c51acdda48ec98c935061f292a52f79deab,"[""1XRYaFx8Pi3clkEvDfSAqt8E8rwA3qZ5GB"", ""1xAmnZTllXb8oBpKOfD28ynxALeId5DvLP""]","[""14VGMf94mmMvjWkSLlT1WvS7v3OnokNVBR"", ""19qx5r97OKp36YsttSdJnVo7QbHQh6Y5ih"", ""19aVl5pEfur8hx5gubCRDMqOucMC694Xi1""]","[0.8402046, 0.8402046]","[0.55995024, 0.55995024, 0.55995024]",0.00055849,P2WPKH
5193df694efa36bdd2ca226e3b60edf8c1b98f06770a4f2091f0d5867c989194,"[""1Jqzges6X72YJR7IVU7CCKbheN9Pot7GaZ"", ""1NBmOXrcLFokcoaj9WvyKGTefrZ4v7rLm5""]","[""1POIjcuALD59PHVG1qpga3JiQhDcu3GlNW"", ""1MIJuy5zAsuq35Utpe3Ly5KUpR1rBo22qG"", ""1NBmOXrcLFokcoaj9WvyKGTefrZ4v7rLm5""]","[2.09941784, 2.09941784]","[1.39832277, 1.39832277, 1.39832277]",0.00386735,P2TR
a593611f5f1a46ed05d4bcb6d718b389c89c64fcf3d51725280b3cb1228e5e61,"[""1ZqZfbd0WnnnmOF17QDikXnL6SRr30CnsG"", ""14zEGxdXeRzWGJk2mdcdwmwCy5QpEB7DIv""]","[""1B7zeIewEoWoZ95p4PPLXvhzFjE2mlCkzV"", ""1S6xKOjVO779J9NTHh2XLOGtmJ4uX8ot8Q"", ""14zEGxdXeRzWGJk2mdcdwmwCy5QpEB7DIv""]","[2.48961448, 2.48961448]","[1.65255811, 1.65255811, 1.65255811]",0.02155462,P2PKH
7a4bb06a780a1f95ff502b326991bfa4860c39e5827da75d7ea54bffcd56948a,"[""1sNs271O7a2icJyHfnTTn40ilMphPJdU9I"", ""1EgOfrZ3mTMT30NYJVncq3HOjy3K1iFfwa"", ""1o78QUijJJ2jT6cVoqoPGXy42cOg8NqTJJ""]","[""1hAislLSBielsdrLGXgT64J11f1BZzL8rQ"", ""1xxK3ep8nzYvX3a2BoFrjjLYOzuhPDKOzp""]","[0.97708278, 0.97708278, 0.97708278]","[1.46535712, 1.46535712]",0.00053408,P2TR
70c1381873c11d0d86dcf2df4e689bf5392de4a389301adabf0d8f8cd383d933,"[""1ubptnmKxqAlCe2JwJxtdwCawgGCPAoetr"", ""1oijKvbvYqrNXradi8CsHVEsBBt6Am3A9p""]","[""1f1vQYmgotsVDQ5nPulykjPuGDKzToq5Zw"", ""1K76Wy7Rp9KddvHBrD2e8TZ2KJIBuHOIYQ""]","[2.46393516, 2.46393516]","[2.45702489, 2.45702489]",0.01382053,P2WSH
10e62632ae28e55d0f4be50f521bda9c21af391f890c0f467bd0c5e2c0d98756,"[""1aLyeoEcsfxljtPDq7lyGgXvTOzYjhFQaO"", ""1jIWajgIynDxCp4yt5yurP2LHvP8b2lowF""]","[""1Hh8WFDtYLSSNI9CJdMEB7kIIdv1jQeSJ6"", ""1jIWajgIynDxCp4yt5yurP2LHvP8b2lowF""]","[1.82719176, 1.82719176]","[1.82262137, 1.82262137]",0.00914077,P2WSH
29194de614ddd4c20356d986dfbe86675b91cf98d71ec8e233a542d9939d336d,"[""1hJyV4ZjtfbaVjMH8JbT8NWlOnm0TYxqdf""]","[""1n2XwpVZu4Ad18AUBKnSpsHmskXx848s4H"", ""1XRByQkNzM5t5q6Q93Pl3W3w7a1VRdtu15""]",[4.36482438],"[2.17633862, 2.17633862]",0.01214714,P2PKH
7eae25778882c39983480ebe6dabcbe8958b774347b33df87405fe7622ea00ec,"[""17NIvm9wstPbMkvA9b8IEo5iL0gn9JljWT"", ""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF""]","[""1kseJveSC98VB568EwrzMQBFMtfzB29c8d"", ""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF""]","[1.88126312, 1.88126312]","[1.87228543, 1.87228543]",0.01795539,P2SH
29a3f3f00c9420d72a2255cd2d74f43538fc368119add8997927f286272855bb,"[""1gGoEd9Sf53GRx8ffiYeJA7oqtXRTtqemW"", ""1X87eCr0uIamIsMCKEVm3Vpazov026aO0T""]","[""1VABpAk7Ovyh201LQbqn0zIuPzYAqdEnNc"", ""1ElEiNfGSnAELScQMNovG7202PENLHsn73""]","[0.99904663, 0.99904663]","[0.99712349, 0.99712349]",0.00384627,P2WSH
c89ee879e14a64bc1f43d73f76804f76ebcdd8f5c1c6c2ec9db341a30ec599af,"[""1yw2jrHoGLtMH3K69OcAm3dmYuU4dEXILZ"", ""1YvezT53DiSgEnvDW2o5bWmLxQbDyxhRIh"", ""1hM4vv4ofazUYHcX2pddBrtL39iyOOe6mR""]","[""1tj1KVHOmY53SJljtgH6chve15Omk9o5Vb"", ""1yw2jrHoGLtMH3K69OcAm3dmYuU4dEXILZ""]","[0.15295407, 0.15295407, 0.15295407]","[0.22836672, 0.22836672]",0.00212877,P2TR
f8238db1de7dfc2038fd7fd1e460cc0994f716f4e590480a531a1a1d1d48bf3f,"[""1ONfFcDAU1Nmt1KZWcmVbZzlwY67KBebQB"", ""1FdJ5khYao3bQxAh4FNPIXDxafsxXr4oI5""]","[""17OQqNMbr7EVR0CI5RKwboUeay7M8VaQJa"", ""1FdJ5khYao3bQxAh4FNPIXDxafsxXr4oI5""]","[1.85967144, 1.85967144]","[1.85825131, 1.85825131]",0.00284026,P2WPKH
